City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
Augusta, GA,#BLM,Sat Jun 20 23:59:57 +0000 2020,33.3645,-82.0708,#1e212b,251,389383,1
Oklahoma City, Oklahoma,#MAGA,Sat Jun 20 23:59:57 +0000 2020,35.4676,-97.5137,#ffc800,409,955998,1
Seattle, WA,BlackLivesMatter,Sat Jun 20 23:59:57 +0000 2020,47.6211,-122.3244,#f2542d,3336,3643765,2
Maryland, USA,BlackLivesMatter,Sat Jun 20 23:59:57 +0000 2020,39.09669125,-76.99463502,#f2542d,843.9649805,13387.10117,1
Huntsville, AL,#TulsaTrumpRally,Sat Jun 20 23:59:57 +0000 2020,34.6988,-86.6412,#f032e6,350,309716,1
Augusta, GA,#TulsaTrumpRally,Sat Jun 20 23:59:57 +0000 2020,33.3645,-82.0708,#f032e6,251,389383,1
Arizona, USA,#MAGA,Sat Jun 20 23:59:58 +0000 2020,33.87252332,-111.5864426,#ffc800,204.7286996,21483.22422,1
Altoona, IA,#TulsaTrumpRally,Sat Jun 20 23:59:58 +0000 2020,41.648,-93.4782,#f032e6,667,18699,1
Michigan, USA,#MAGA,Sat Jun 20 23:59:59 +0000 2020,43.47372116,-84.86635913,#ffc800,503.2115942,15115.93768,3
Haslett, MI,#MAGA,Sat Jun 20 23:59:59 +0000 2020,42.7525,-84.402,#ffc800,496,19800,1
San Antonio, TX,BlackLivesMatter,Sat Jun 20 23:59:59 +0000 2020,29.4658,-98.5254,#f2542d,1204,2002530,1
WA, USA,#WhiteLivesMatter,Sat Jun 20 23:59:59 +0000 2020,47.34480645,-121.3815208,#e6194B,521.5129032,16346.75484,1
Pennsylvania, USA,#TulsaTrumpRally,Sat Jun 20 23:59:59 +0000 2020,40.62121128,-77.63372888,#f032e6,782.3564815,9051.620949,1
Maryland, USA,#TulsaTrumpRally,Sat Jun 20 23:59:59 +0000 2020,39.09669125,-76.99463502,#f032e6,843.9649805,13387.10117,1
Washington, USA,#MWGA,Sun Jun 14 16:16:23 +0000 2020,47.34480645,-121.3815208,#21897e,521.5129032,16346.75484,1
Arkansas, USA,#IllegalAliens,Sun Jun 21 00:03:03 +0000 2020,35.0755365,-92.35809255,#aaffc3,199.726257,4858.420857,1
Arkansas, USA,#Copslivesmatter,Sun Jun 21 00:03:03 +0000 2020,35.0755365,-92.35809255,#808000,199.726257,4858.420857,2
Arkansas, USA,#IllegalAliens,Sun Jun 21 00:03:03 +0000 2020,35.0755365,-92.35809255,#aaffc3,199.726257,4858.420857,1
Arkansas, USA,#Copslivesmatter,Sun Jun 21 00:03:03 +0000 2020,35.0755365,-92.35809255,#808000,199.726257,4858.420857,1
Washington, DC,#LGBTQRights,Sun Jun 21 00:13:06 +0000 2020,38.9047,-77.0163,#9A6324,4382,5289420,2
Washington, DC,#LGBTQRights,Sun Jun 21 00:13:06 +0000 2020,38.9047,-77.0163,#9A6324,4382,5289420,1
San Diego, CA,#LGBTQRights,Sun Jun 21 00:26:20 +0000 2020,32.8312,-117.1225,#9A6324,1683,3210314,1
San Diego, CA,#LGBTQRights,Sun Jun 21 00:26:20 +0000 2020,32.8312,-117.1225,#9A6324,1683,3210314,1
Lorton, VA,#LGBTQRights,Sun Jun 21 00:32:18 +0000 2020,38.6984,-77.2163,#9A6324,1464,20268,1
Lorton, VA,#LGBTQRights,Sun Jun 21 00:32:18 +0000 2020,38.6984,-77.2163,#9A6324,1464,20268,1
Texas, USA ,#blackconservative,Sun Jun 21 00:32:56 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,5
Texas, USA ,#blackconservative,Sun Jun 21 00:32:56 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,2
Rancho Cucamonga, California,#Copslivesmatter,Sun Jun 21 00:39:11 +0000 2020,34.1248,-117.5666,#808000,1707,177452,1
Rancho Cucamonga, California,#Copslivesmatter,Sun Jun 21 00:39:11 +0000 2020,34.1248,-117.5666,#808000,1707,177452,1
Los Angeles, CA ,#blackconservative,Sun Jun 21 00:44:14 +0000 2020,34.1139,-118.4068,#fabed4,3295,12815475,2
Los Angeles, CA ,#blackconservative,Sun Jun 21 00:44:14 +0000 2020,34.1139,-118.4068,#fabed4,3295,12815475,1
Miami, FL,#BLM,Sun Jun 21 00:59:00 +0000 2020,25.7839,-80.2102,#1e212b,4969,6381966,1
Austin, TX,#masculinity,Sun Jun 21 01:00:52 +0000 2020,30.3006,-97.7517,#f58231,1144,1638716,1
Austin, TX,#masculinity,Sun Jun 21 01:00:52 +0000 2020,30.3006,-97.7517,#f58231,1144,1638716,1
Washington, DC,#ProLife,Sun Jun 21 01:06:15 +0000 2020,38.9047,-77.0163,#564787,4382,5289420,1
Washington, DC,#ProLife,Sun Jun 21 01:06:15 +0000 2020,38.9047,-77.0163,#564787,4382,5289420,1
Ohio, USA,#LGBTQRights,Sun Jun 21 01:14:43 +0000 2020,40.35181636,-82.80448713,#9A6324,549.1569767,11432.45266,1
Ohio, USA,#LGBTQRights,Sun Jun 21 01:14:43 +0000 2020,40.35181636,-82.80448713,#9A6324,549.1569767,11432.45266,1
Mansfield, OH,#LGBTQRights,Sun Jun 21 01:19:00 +0000 2020,40.7656,-82.5275,#9A6324,577,72635,1
Mansfield, OH,#LGBTQRights,Sun Jun 21 01:19:00 +0000 2020,40.7656,-82.5275,#9A6324,577,72635,1
St. Louis, MO,#IllegalAliens,Sun Jun 21 01:19:12 +0000 2020,38.6358,-90.2451,#aaffc3,1929,2078283,1
St. Louis, MO,#IllegalAliens,Sun Jun 21 01:19:12 +0000 2020,38.6358,-90.2451,#aaffc3,1929,2078283,1
Florida, USA,#BlueLivesMurder,Sun Jun 21 01:39:27 +0000 2020,28.1400878,-82.12263066,#dbcbd8,927.0826374,33241.92747,2
Florida, USA,#BlueLivesMurder,Sun Jun 21 01:39:27 +0000 2020,28.1400878,-82.12263066,#dbcbd8,927.0826374,33241.92747,1
Oregon, USA,#LGBTQRights,Sun Jun 21 01:40:21 +0000 2020,44.56224297,-122.0184233,#9A6324,621.6392573,13825.60212,1
Oregon, USA,#LGBTQRights,Sun Jun 21 01:40:21 +0000 2020,44.56224297,-122.0184233,#9A6324,621.6392573,13825.60212,1
New York, NY,#DisarmthePolice,Sun Jun 21 01:55:03 +0000 2020,40.6943,-73.9249,#562c2c,11083,19354922,1
New York, NY,#DisarmthePolice,Sun Jun 21 01:55:03 +0000 2020,40.6943,-73.9249,#562c2c,11083,19354922,1
La Puente, CA,#BlueLivesMurder,Sun Jun 21 02:05:12 +0000 2020,34.0323,-117.9533,#dbcbd8,4475,40322,1
La Puente, CA,#BlueLivesMurder,Sun Jun 21 02:05:12 +0000 2020,34.0323,-117.9533,#dbcbd8,4475,40322,1
Washington, DC,#MAGA,Sun Jun 21 02:12:03 +0000 2020,38.9047,-77.0163,#ffc800,4382,5289420,1
Washington, DC,#MAGA,Sun Jun 21 02:12:03 +0000 2020,38.9047,-77.0163,#ffc800,4382,5289420,1
Denver, CO,#LGBTQRights,Sun Jun 21 02:18:00 +0000 2020,39.7621,-104.8759,#9A6324,1774,2787266,1
Denver, CO,#LGBTQRights,Sun Jun 21 02:18:00 +0000 2020,39.7621,-104.8759,#9A6324,1774,2787266,1
Washington, DC,#TulsaTrumpRally,Sun Jun 21 02:22:12 +0000 2020,38.9047,-77.0163,#f032e6,4382,5289420,1
Washington, DC,#TulsaTrumpRally,Sun Jun 21 02:22:12 +0000 2020,38.9047,-77.0163,#f032e6,4382,5289420,1
New York, NY,#COVID19,Sun Jun 21 02:24:25 +0000 2020,40.6943,-73.9249,#4363d8,11083,19354922,1
Los Angeles, CA,#coronavirusInSA,Sun Jun 21 03:00:29 +0000 2020,34.1139,-118.4068,#800000,3295,12815475,1
Los Angeles, CA,#coronavirusInSA,Sun Jun 21 03:00:29 +0000 2020,34.1139,-118.4068,#800000,3295,12815475,1
New York, USA,#masculinity,Sun Jun 21 03:04:50 +0000 2020,42.11192215,-75.02628554,#f58231,970.2613531,35076.80816,2
New York, USA,#masculinity,Sun Jun 21 03:04:50 +0000 2020,42.11192215,-75.02628554,#f58231,970.2613531,35076.80816,1
Erie, PA,#Copslivesmatter,Sun Jun 21 03:29:47 +0000 2020,42.1168,-80.0733,#808000,1964,188079,1
Erie, PA,#Copslivesmatter,Sun Jun 21 03:29:47 +0000 2020,42.1168,-80.0733,#808000,1964,188079,1
Naples, FL,#LGBTQRights,Sun Jun 21 03:30:57 +0000 2020,26.1505,-81.7936,#9A6324,689,21948,1
Naples, FL,#LGBTQRights,Sun Jun 21 03:30:57 +0000 2020,26.1505,-81.7936,#9A6324,689,21948,1
Florida, USA,#LGBTQRights,Sun Jun 21 03:33:32 +0000 2020,28.1400878,-82.12263066,#9A6324,927.0826374,33241.92747,1
Florida, USA,#LGBTQRights,Sun Jun 21 03:33:32 +0000 2020,28.1400878,-82.12263066,#9A6324,927.0826374,33241.92747,1
Palm Springs, CA,#AbortionIsMurder,Sun Jun 21 03:35:02 +0000 2020,33.8017,-116.5382,#469990,197,48142,1
Palm Springs, CA,#AbortionIsMurder,Sun Jun 21 03:35:02 +0000 2020,33.8017,-116.5382,#469990,197,48142,1
New York, USA,#AbortionIsMurder,Sun Jun 21 03:35:15 +0000 2020,42.11192215,-75.02628554,#469990,970.2613531,35076.80816,2
New York, USA,#AbortionIsMurder,Sun Jun 21 03:35:15 +0000 2020,42.11192215,-75.02628554,#469990,970.2613531,35076.80816,2
Virginia, USA,#AbortionIsMurder,Sun Jun 21 03:45:02 +0000 2020,37.7647657,-78.37606126,#469990,544.5238908,13988.1314,1
Virginia, USA,#AbortionIsMurder,Sun Jun 21 03:45:02 +0000 2020,37.7647657,-78.37606126,#469990,544.5238908,13988.1314,1
Texas, USA,#blackconservative,Sun Jun 21 03:57:57 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,5
Texas, USA,#blackconservative,Sun Jun 21 03:57:57 +0000 2020,30.6543695,-97.80444208,#fabed4,467.0797439,19220.27823,2
Orlando, FL,#blackconservative,Sun Jun 21 04:03:43 +0000 2020,28.4772,-81.3369,#fabed4,982,1776841,1
Orlando, FL,#blackconservative,Sun Jun 21 04:03:43 +0000 2020,28.4772,-81.3369,#fabed4,982,1776841,1
Birmingham, AL,#IllegalAliens,Sun Jun 21 04:11:21 +0000 2020,33.5277,-86.7987,#aaffc3,556,744189,1
Birmingham, AL,#IllegalAliens,Sun Jun 21 04:11:21 +0000 2020,33.5277,-86.7987,#aaffc3,556,744189,1
Boston, MA,#LGBTQRights,Sun Jun 21 04:20:36 +0000 2020,42.3188,-71.0846,#9A6324,5472,4637537,1
Boston, MA,#LGBTQRights,Sun Jun 21 04:20:36 +0000 2020,42.3188,-71.0846,#9A6324,5472,4637537,1
Memphis, TN,#IllegalAliens,Sun Jun 21 04:36:02 +0000 2020,35.1046,-89.9773,#aaffc3,793,1068873,1
Memphis, TN,#IllegalAliens,Sun Jun 21 04:36:02 +0000 2020,35.1046,-89.9773,#aaffc3,793,1068873,1
Nevada, USA,#AbortionIsMurder,Sun Jun 21 04:38:18 +0000 2020,38.78390611,-117.3085008,#469990,249.9541985,33847.93893,2
Nevada, USA,#AbortionIsMurder,Sun Jun 21 04:38:18 +0000 2020,38.78390611,-117.3085008,#469990,249.9541985,33847.93893,2
Cedar Falls, IA,#LGBTQRights,Sun Jun 21 04:38:39 +0000 2020,42.5195,-92.4534,#9A6324,554,41570,1
Cedar Falls, IA,#LGBTQRights,Sun Jun 21 04:38:39 +0000 2020,42.5195,-92.4534,#9A6324,554,41570,1
Louisiana, USA,#IllegalAliens,Sun Jun 21 04:40:07 +0000 2020,30.98162089,-91.83754515,#aaffc3,337.1308017,10326.88819,1
Louisiana, USA,#IllegalAliens,Sun Jun 21 04:40:07 +0000 2020,30.98162089,-91.83754515,#aaffc3,337.1308017,10326.88819,1
Georgia, USA,#IllegalAliens,Sun Jun 21 04:41:44 +0000 2020,32.96564403,-83.57147565,#aaffc3,315.7548387,17340.27419,1
Georgia, USA,#IllegalAliens,Sun Jun 21 04:41:44 +0000 2020,32.96564403,-83.57147565,#aaffc3,315.7548387,17340.27419,1
Dallas, TX,#DisarmthePolice,Sun Jun 21 04:41:45 +0000 2020,32.7936,-96.7662,#562c2c,1524,5733259,1
Dallas, TX,#DisarmthePolice,Sun Jun 21 04:41:45 +0000 2020,32.7936,-96.7662,#562c2c,1524,5733259,1
Oregon, USA,#AbortionIsMurder,Sun Jun 21 04:49:12 +0000 2020,44.56224297,-122.0184233,#469990,621.6392573,13825.60212,1
Oregon, USA,#AbortionIsMurder,Sun Jun 21 04:49:12 +0000 2020,44.56224297,-122.0184233,#469990,621.6392573,13825.60212,1
Nevada, USA,#AbortionIsMurder,Sun Jun 21 05:07:18 +0000 2020,38.78390611,-117.3085008,#469990,249.9541985,33847.93893,2
Nevada, USA,#AbortionIsMurder,Sun Jun 21 05:07:18 +0000 2020,38.78390611,-117.3085008,#469990,249.9541985,33847.93893,2
Colorado, USA,#IllegalAliens,Sun Jun 21 05:09:14 +0000 2020,39.18856198,-105.2954387,#aaffc3,446.1802198,16481.65275,2
Colorado, USA,#IllegalAliens,Sun Jun 21 05:09:14 +0000 2020,39.18856198,-105.2954387,#aaffc3,446.1802198,16481.65275,1
California, USA,#DisarmthePolice,Sun Jun 21 05:23:37 +0000 2020,36.92493894,-120.1874709,#562c2c,956.995814,39607.22724,3
California, USA,#DisarmthePolice,Sun Jun 21 05:23:37 +0000 2020,36.92493894,-120.1874709,#562c2c,956.995814,39607.22724,1
Lexington, KY,#AbortionIsRacist,Sun Jun 21 05:32:30 +0000 2020,38.0423,-84.4587,#fffac8,438,315939,1
Lexington, KY,#AbortionIsRacist,Sun Jun 21 05:32:30 +0000 2020,38.0423,-84.4587,#fffac8,438,315939,1
Cincinnati, OH,#BlueLivesMurder,Sun Jun 21 05:43:03 +0000 2020,39.1412,-84.506,#dbcbd8,1493,1648254,1
Cincinnati, OH,#BlueLivesMurder,Sun Jun 21 05:43:03 +0000 2020,39.1412,-84.506,#dbcbd8,1493,1648254,1
Oregon, USA,#BlueLivesMurder,Sun Jun 21 05:46:25 +0000 2020,44.56224297,-122.0184233,#dbcbd8,621.6392573,13825.60212,2
Oregon, USA,#BlueLivesMurder,Sun Jun 21 05:46:25 +0000 2020,44.56224297,-122.0184233,#dbcbd8,621.6392573,13825.60212,1
Milwaukee, WI,#blackconservative,Sun Jun 21 05:52:54 +0000 2020,43.0642,-87.9673,#fabed4,2389,1377808,1
Milwaukee, WI,#blackconservative,Sun Jun 21 05:52:54 +0000 2020,43.0642,-87.9673,#fabed4,2389,1377808,1
Clovis, CA,#ProChoice,Sun Jun 21 05:57:45 +0000 2020,36.8277,-119.6838,#ff8427,1720,109691,1
Clovis, CA,#ProChoice,Sun Jun 21 05:57:45 +0000 2020,36.8277,-119.6838,#ff8427,1720,109691,1
Tacoma, WA,#ProChoice,Sun Jun 21 06:08:09 +0000 2020,47.2431,-122.4531,#ff8427,1657,213418,1
Tacoma, WA,#ProChoice,Sun Jun 21 06:08:09 +0000 2020,47.2431,-122.4531,#ff8427,1657,213418,1
Greenville, SC,#ProChoice,Sun Jun 21 06:09:06 +0000 2020,34.8362,-82.3649,#ff8427,902,467894,1
Greenville, SC,#ProChoice,Sun Jun 21 06:09:06 +0000 2020,34.8362,-82.3649,#ff8427,902,467894,1
New York, USA,#ProChoice,Sun Jun 21 06:09:53 +0000 2020,42.11192215,-75.02628554,#ff8427,970.2613531,35076.80816,4
New York, USA,#ProChoice,Sun Jun 21 06:09:53 +0000 2020,42.11192215,-75.02628554,#ff8427,970.2613531,35076.80816,4
Atlanta, Georgia,#ProChoice,Sun Jun 21 06:10:25 +0000 2020,33.7627,-84.4225,#ff8427,1384,5228750,1
Atlanta, Georgia,#ProChoice,Sun Jun 21 06:10:25 +0000 2020,33.7627,-84.4225,#ff8427,1384,5228750,1
Texas, USA,#ProChoice,Sun Jun 21 06:11:40 +0000 2020,30.6543695,-97.80444208,#ff8427,467.0797439,19220.27823,1
Texas, USA,#ProChoice,Sun Jun 21 06:11:40 +0000 2020,30.6543695,-97.80444208,#ff8427,467.0797439,19220.27823,1
Washington, USA,#ProChoice,Sun Jun 21 06:16:43 +0000 2020,47.34480645,-121.3815208,#ff8427,521.5129032,16346.75484,1
Washington, USA,#ProChoice,Sun Jun 21 06:16:43 +0000 2020,47.34480645,-121.3815208,#ff8427,521.5129032,16346.75484,1
California, USA,#ProChoice,Sun Jun 21 06:18:31 +0000 2020,36.92493894,-120.1874709,#ff8427,956.995814,39607.22724,2
California, USA,#ProChoice,Sun Jun 21 06:18:31 +0000 2020,36.92493894,-120.1874709,#ff8427,956.995814,39607.22724,2
New York, NY,#ProChoice,Sun Jun 21 06:22:23 +0000 2020,40.6943,-73.9249,#ff8427,11083,19354922,4
New York, NY,#ProChoice,Sun Jun 21 06:22:23 +0000 2020,40.6943,-73.9249,#ff8427,11083,19354922,4
New York, NY,#ProChoice,Sun Jun 21 06:23:36 +0000 2020,40.6943,-73.9249,#ff8427,11083,19354922,4
New York, NY,#ProChoice,Sun Jun 21 06:23:36 +0000 2020,40.6943,-73.9249,#ff8427,11083,19354922,4
New Jersey, USA,#AbortionIsMurder,Sun Jun 21 06:33:52 +0000 2020,40.32016673,-74.52402218,#469990,1469.239006,10892.99809,2
New Jersey, USA,#AbortionIsMurder,Sun Jun 21 06:33:52 +0000 2020,40.32016673,-74.52402218,#469990,1469.239006,10892.99809,2
Boulder, Colorado,#ProChoice,Sun Jun 21 06:33:58 +0000 2020,40.0249,-105.2523,#ff8427,1573,126054,1
Boulder, Colorado,#ProChoice,Sun Jun 21 06:33:58 +0000 2020,40.0249,-105.2523,#ff8427,1573,126054,1
Massachusetts, USA,#ProChoice,Sun Jun 21 06:36:42 +0000 2020,42.08924752,-71.18091206,#ff8427,1008.886525,63636.99291,1
Massachusetts, USA,#ProChoice,Sun Jun 21 06:36:42 +0000 2020,42.08924752,-71.18091206,#ff8427,1008.886525,63636.99291,1
Aumsville, OR,#IllegalAliens,Sun Jun 21 06:38:36 +0000 2020,44.8462,-122.87,#aaffc3,1405,4232,1
Aumsville, OR,#IllegalAliens,Sun Jun 21 06:38:36 +0000 2020,44.8462,-122.87,#aaffc3,1405,4232,1
Henderson, NV,#IllegalAliens,Sun Jun 21 06:39:23 +0000 2020,36.0146,-115.0362,#aaffc3,1115,302539,1
Henderson, NV,#IllegalAliens,Sun Jun 21 06:39:23 +0000 2020,36.0146,-115.0362,#aaffc3,1115,302539,1
San Diego, CA,#AbortionIsMurder,Sun Jun 21 06:42:17 +0000 2020,32.8312,-117.1225,#469990,1683,3210314,1
San Diego, CA,#AbortionIsMurder,Sun Jun 21 06:42:17 +0000 2020,32.8312,-117.1225,#469990,1683,3210314,1
California, USA ,#ProChoice,Sun Jun 21 06:46:04 +0000 2020,36.92493894,-120.1874709,#ff8427,956.995814,39607.22724,2
California, USA ,#ProChoice,Sun Jun 21 06:46:04 +0000 2020,36.92493894,-120.1874709,#ff8427,956.995814,39607.22724,2
Seattle, WA,#ProChoice,Sun Jun 21 06:54:37 +0000 2020,47.6211,-122.3244,#ff8427,3336,3643765,2
Seattle, WA,#ProChoice,Sun Jun 21 06:54:37 +0000 2020,47.6211,-122.3244,#ff8427,3336,3643765,2
SC, USA,#ProChoice,Sun Jun 21 07:10:13 +0000 2020,34.02741447,-81.11013807,#ff8427,310.6446701,11497.96447,1
SC, USA,#ProChoice,Sun Jun 21 07:10:13 +0000 2020,34.02741447,-81.11013807,#ff8427,310.6446701,11497.96447,1
Sienna Plantation, TX,#LGBTQRights,Sun Jun 21 07:10:26 +0000 2020,29.4834,-95.5065,#9A6324,486,16310,1
Sienna Plantation, TX,#LGBTQRights,Sun Jun 21 07:10:26 +0000 2020,29.4834,-95.5065,#9A6324,486,16310,1
Branson, Missouri,#AbortionIsMurder,Sun Jun 21 07:31:44 +0000 2020,36.651,-93.2634,#469990,209,24682,1
Branson, Missouri,#AbortionIsMurder,Sun Jun 21 07:31:44 +0000 2020,36.651,-93.2634,#469990,209,24682,1
Portland, ME,#AbortionIsMurder,Sun Jun 21 07:34:15 +0000 2020,43.6773,-70.2715,#469990,1197,206023,1
Portland, ME,#AbortionIsMurder,Sun Jun 21 07:34:15 +0000 2020,43.6773,-70.2715,#469990,1197,206023,1
American Fork, UT,#LGBTQRights,Sun Jun 21 07:39:05 +0000 2020,40.3793,-111.7951,#9A6324,1069,29527,1
American Fork, UT,#LGBTQRights,Sun Jun 21 07:39:05 +0000 2020,40.3793,-111.7951,#9A6324,1069,29527,1
Manhattan, NY,#ProChoice,Sun Jun 21 07:42:44 +0000 2020,40.7834,-73.9662,#ff8427,27799,1643734,1
Manhattan, NY,#ProChoice,Sun Jun 21 07:42:44 +0000 2020,40.7834,-73.9662,#ff8427,27799,1643734,1
Rhode Island, USA,#AbortionIsMurder,Sun Jun 21 08:12:31 +0000 2020,41.66150625,-71.57234688,#469990,928.21875,51659.46875,1
Rhode Island, USA,#AbortionIsMurder,Sun Jun 21 08:12:31 +0000 2020,41.66150625,-71.57234688,#469990,928.21875,51659.46875,1
California, USA,#IllegalAliens,Sun Jun 21 08:19:53 +0000 2020,36.92493894,-120.1874709,#aaffc3,956.995814,39607.22724,2
California, USA,#IllegalAliens,Sun Jun 21 08:19:53 +0000 2020,36.92493894,-120.1874709,#aaffc3,956.995814,39607.22724,1
Pittsburgh, PA,#AbortionIsMurder,Sun Jun 21 08:26:47 +0000 2020,40.4396,-79.9763,#469990,2108,1715297,1
Pittsburgh, PA,#AbortionIsMurder,Sun Jun 21 08:26:47 +0000 2020,40.4396,-79.9763,#469990,2108,1715297,1
Carlsbad, CA,#ProChoice,Sun Jun 21 08:29:37 +0000 2020,33.1247,-117.2837,#ff8427,1179,115330,1
Carlsbad, CA,#ProChoice,Sun Jun 21 08:29:37 +0000 2020,33.1247,-117.2837,#ff8427,1179,115330,1
San Antonio, TX,#BlueLivesMurder,Sun Jun 21 08:42:19 +0000 2020,29.4658,-98.5254,#dbcbd8,1204,2002530,1
San Antonio, TX,#BlueLivesMurder,Sun Jun 21 08:42:19 +0000 2020,29.4658,-98.5254,#dbcbd8,1204,2002530,1
Seattle, WA,#ProChoice,Sun Jun 21 08:58:25 +0000 2020,47.6211,-122.3244,#ff8427,3336,3643765,2
Seattle, WA,#ProChoice,Sun Jun 21 08:58:25 +0000 2020,47.6211,-122.3244,#ff8427,3336,3643765,2
Philadelphia, PA,#LGBTQRights,Sun Jun 21 09:04:03 +0000 2020,40.0077,-75.1339,#9A6324,4547,5637884,1
Philadelphia, PA,#LGBTQRights,Sun Jun 21 09:04:03 +0000 2020,40.0077,-75.1339,#9A6324,4547,5637884,1
Lancaster, PA,#ProChoice,Sun Jun 21 09:10:34 +0000 2020,40.042,-76.3012,#ff8427,3189,404525,1
Lancaster, PA,#ProChoice,Sun Jun 21 09:10:34 +0000 2020,40.042,-76.3012,#ff8427,3189,404525,1
Florida, USA,#AbortionIsMurder,Sun Jun 21 09:18:19 +0000 2020,28.1400878,-82.12263066,#469990,927.0826374,33241.92747,1
Florida, USA,#AbortionIsMurder,Sun Jun 21 09:18:19 +0000 2020,28.1400878,-82.12263066,#469990,927.0826374,33241.92747,1
Albuquerque, NM,#ProLife,Sun Jun 21 09:35:16 +0000 2020,35.1053,-106.6464,#564787,1151,758523,1
Albuquerque, NM,#ProLife,Sun Jun 21 09:35:16 +0000 2020,35.1053,-106.6464,#564787,1151,758523,1
Chicago, IL,#Republican,Sun Jun 21 09:41:42 +0000 2020,41.8373,-87.6862,#911eb4,4612,8675982,1
Chicago, IL,#Republican,Sun Jun 21 09:41:42 +0000 2020,41.8373,-87.6862,#911eb4,4612,8675982,1
Ohio, USA,#Republican,Sun Jun 21 09:47:03 +0000 2020,40.35181636,-82.80448713,#911eb4,549.1569767,11432.45266,1
Ohio, USA,#Republican,Sun Jun 21 09:47:03 +0000 2020,40.35181636,-82.80448713,#911eb4,549.1569767,11432.45266,1
California, USA,#AbortionIsMurder,Sun Jun 21 09:58:24 +0000 2020,36.92493894,-120.1874709,#469990,956.995814,39607.22724,1
California, USA,#AbortionIsMurder,Sun Jun 21 09:58:24 +0000 2020,36.92493894,-120.1874709,#469990,956.995814,39607.22724,1
Provo, Utah,#Republican,Sun Jun 21 10:22:58 +0000 2020,40.2457,-111.6457,#911eb4,1087,503695,1
Provo, Utah,#Republican,Sun Jun 21 10:22:58 +0000 2020,40.2457,-111.6457,#911eb4,1087,503695,1
Massachusetts, USA,#Republican,Sun Jun 21 10:28:56 +0000 2020,42.08924752,-71.18091206,#911eb4,1008.886525,63636.99291,1
Massachusetts, USA,#Republican,Sun Jun 21 10:28:56 +0000 2020,42.08924752,-71.18091206,#911eb4,1008.886525,63636.99291,1
Birmingham, AL,#Republican,Sun Jun 21 10:29:06 +0000 2020,33.5277,-86.7987,#911eb4,556,744189,1
Birmingham, AL,#Republican,Sun Jun 21 10:29:06 +0000 2020,33.5277,-86.7987,#911eb4,556,744189,1
New York, NY,#Republican,Sun Jun 21 10:35:46 +0000 2020,40.6943,-73.9249,#911eb4,11083,19354922,1
New York, NY,#Republican,Sun Jun 21 10:35:46 +0000 2020,40.6943,-73.9249,#911eb4,11083,19354922,1
Hilliard, OH,#ProChoice,Sun Jun 21 10:36:39 +0000 2020,40.0353,-83.1578,#ff8427,972,35939,1
Hilliard, OH,#ProChoice,Sun Jun 21 10:36:39 +0000 2020,40.0353,-83.1578,#ff8427,972,35939,1
Maryland, USA,#ProChoice,Sun Jun 21 10:42:54 +0000 2020,39.09669125,-76.99463502,#ff8427,843.9649805,13387.10117,1
Maryland, USA,#ProChoice,Sun Jun 21 10:42:54 +0000 2020,39.09669125,-76.99463502,#ff8427,843.9649805,13387.10117,1
Michigan, USA,#ProLife,Sun Jun 21 10:44:10 +0000 2020,43.47372116,-84.86635913,#564787,503.2115942,15115.93768,1
Michigan, USA,#ProLife,Sun Jun 21 10:44:10 +0000 2020,43.47372116,-84.86635913,#564787,503.2115942,15115.93768,1
Philadelphia, MS,#Republican,Sun Jun 21 10:51:19 +0000 2020,32.7761,-89.1221,#911eb4,229,7545,1
Philadelphia, MS,#Republican,Sun Jun 21 10:51:19 +0000 2020,32.7761,-89.1221,#911eb4,229,7545,1
Oak Hill, WV,#AbortionIsRacist,Sun Jun 21 10:53:09 +0000 2020,37.9844,-81.1277,#fffac8,334,8338,1
Oak Hill, WV,#AbortionIsRacist,Sun Jun 21 10:53:09 +0000 2020,37.9844,-81.1277,#fffac8,334,8338,1
Baltimore, MD,#ProChoice,Sun Jun 21 10:55:08 +0000 2020,39.3051,-76.6144,#ff8427,2917,2170504,1
Baltimore, MD,#ProChoice,Sun Jun 21 10:55:08 +0000 2020,39.3051,-76.6144,#ff8427,2917,2170504,1
New York, Philadelphia,#ProChoice,Sun Jun 21 10:56:33 +0000 2020,42.11192215,-75.02628554,#ff8427,970.2613531,35076.80816,4
New York, Philadelphia,#ProChoice,Sun Jun 21 10:56:33 +0000 2020,42.11192215,-75.02628554,#ff8427,970.2613531,35076.80816,4
Harrisburg, PA,#ProLife,Sun Jun 21 11:01:15 +0000 2020,40.2752,-76.8843,#564787,2339,441580,1
Harrisburg, PA,#ProLife,Sun Jun 21 11:01:15 +0000 2020,40.2752,-76.8843,#564787,2339,441580,1
Missoula, MT,#BlueLivesMurder,Sun Jun 21 11:04:41 +0000 2020,46.8685,-114.0095,#dbcbd8,967,90218,1
Missoula, MT,#BlueLivesMurder,Sun Jun 21 11:04:41 +0000 2020,46.8685,-114.0095,#dbcbd8,967,90218,1
